SMILES,nearest_training_tanimoto
Cc1nc(C)c(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c(-c2c(Br)cnn2C)c1C,0.7536
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1)c1cc(F)ccc1Cl,0.6232
NC1(C(=O)NC(C(=O)NCc2ccc(F)cc2)c2ccccc2)CCN(c2ncnc3[nH]ccc23)CC1,0.6571
COCCOc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCO)CC3)c2=O)cn1,0.8485
O=C(Cc1nc(N2CCOCC2)cc(=O)n1C1CCCCC1)Nc1ccc(F)c(Br)c1,0.7273
CNC(=O)Nc1cccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)c1,0.6154
O=C(NC(c1cccc(Cl)c1)C1CCNCC1)c1ccc(F)c(Br)c1,0.6452
CCCOc1nc(C)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,0.6667
Cn1ncc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)c1C1CC1,0.6232
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(N3CCOCC3)cc21,0.6923
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1cc(Cl)nc(Cl)c1,0.625
NC(COc1cncc(-c2ccc3[nH]ncc3c2)c1)Cc1c(F)cc(F)cc1F,0.7049
NC(=O)c1cccc2c(NC(CN3CC(O)C3)c3ccc(F)c(Cl)c3)ncnc12,0.7101
NC1(c2ccc(-c3nc4cc(-c5ccc(F)cc5)nn4cc3-c3ccccc3)cc2)CCC1,0.6667
NC(=O)c1cccc2c(NC(CN3CCCC3)c3ccc(F)cc3)ncnc12,0.9623
CN(C)c1cc(N2CCC(c3nc(-c4ccnc(C(F)(F)F)c4)cn3CCN3CCC3)CC2)ncn1,0.6667
O=C(NC1CNCCC1c1cc(F)cc(F)c1)c1ccc(F)c(F)c1F,0.6066
NC1(C(=O)NC(CC(F)(F)F)C(F)(F)F)CCN(c2ncnc3[nH]ccc23)CC1,0.6515
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(F)c3)cn2CCNC2CCCC2)CC1,0.8767
Nc1ncnc(N2CCN(C(=O)C(c3ccc(Cl)cc3)C3CCCC3)CC2)c1Cl,0.6207
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1)c1ccc(F)cc1,0.6719
COc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,1
NC1(C(=O)NC(=O)Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.7586
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4ccc(F)c(Cl)c4)c3)cc12,0.8387
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CNC1)c1cn[nH]c1,0.6491
Cn1ncc(Br)c1-c1oc(C(=O)NC2CNCCC2O)cc1Cl,0.6618
NC(COc1cncc(-c2cncc(NC(=O)c3ccc(F)cc3)c2)c1)Cc1c[nH]c2ccccc12,0.6
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3nc(C5CCC5)ncc3-4)cc2)CC1,0.6462
NC(Cc1ccc(F)cc1)C(=O)N1CCN(c2ncnc3cccc(-c4ccccc4)c23)CC1,0.6269
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1nccs1)N1CCc2cc(F)ccc21,0.6111
Cn1ncc(Cl)c1-c1cc(C(=O)NC2(c3ccc(Cl)c(Cl)c3)CCNCC2)sc1Cl,0.7077
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2-c2ccc(Br)cc2)cc1F,0.6522
Cc1c(-c2cc(NC(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)ccc2Cl)cnn1C,0.6377
Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C2CC2)ccc1Br,0.6087
O=C(NC1CNCCC1c1cccc(F)c1)c1ccc(-c2n[nH]c(C3CC3)n2)cn1,0.6301
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)CC1,0.9245
O=C(NCCc1nc(N2CCOCC2)cc(=O)[nH]1)c1ccc(F)cc1F,0.625
N#Cc1ccc2c(c1)-c1nc(-c3ccc(C4(N)CC4)cc3)c(-c3ccccc3)n1CO2,0.8095
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)NCCc1cccc(Cl)c1,0.7097
O=C(NC(c1ccnc(F)c1)C1CCNCC1)c1ccc(Cl)c(Cl)c1,0.7167
O=C(Cc1nc(N2CCOCC2)cc(=O)n1C1CC1)Nc1cccc(Cl)c1,0.6308
CN(C)CCn1cc(-c2cccc(F)c2)nc1C1CCN(c2ncnc(N)c2Br)CC1,0.7826
Cn1ncc(Br)c1-c1nnc(C(=O)NC2CNCCC2c2cccc(F)c2)s1,0.7465
CNC(=O)NCCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2cc(Cl)ncn2)CC1,0.6145
O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1ccnc(F)c1,0.6935
COc1cc(NCCN2CCCC2)c(C)c(N2CCN(c3ncnc4[nH]nc(Cl)c34)CC2)c1,0.6712
NC1(C(=O)NCc2ccc(F)c(F)c2)CCN(c2ncnc3[nH]ccc23)CC1,0.7759
N#Cc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,0.717
NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ncc23)CC1)c1ccc(Br)cc1,0.7015
Cc1ncc(C(=O)NC(c2ccc(Cl)c(F)c2)C2CCNCC2)c(C)n1,0.6029
CC1SCc2ncnc(N3CCN(C(=O)C(N)Cc4cc(F)c(C(N)=O)cc4Cl)CC3)c21,0.7123
N#Cc1ccc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(Cl)cc4)CC3)c2c1,0.7705
Nc1cc(N2CCC(c3nc(-c4ccc(Br)o4)cn3CCN3CCCC3)CC2)ncn1,0.6667
Cc1ccc(C(N)=O)c(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCCC3)CC2)n1,0.7143
CNC(=O)Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.6349
Cc1nc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)nc2)no1,0.6761
Cc1c(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)cnn1C,0.6119
NC(COc1cncc(-c2ccc3[nH]c(O)c(C4CCCCC4)c3c2)c1)Cc1c[nH]c2ccccc12,0.6711
Cc1cc(-c2cn(CCO)c(C3CCN(c4cc(N)ncn4)CC3)n2)ccc1F,0.6944
Cn1ncc(Cl)c1-c1nc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)ccc1C1CC1,0.6849
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNC1)c1ccsc1,0.619
Cc1nc(N)nc2c1cc(-c1ccc(OC(C)C)cc1)c(=O)n2C1CCC(OCO)CC1,0.7206
Cc1cc(C)cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,0.8148
O=C(Cc1nc(N2CCOCC2)cc(=O)n1C1CC1)N1CCc2c(-c3ccc(Cl)nn3)cccc21,0.7606
NCC1(C(=O)NC(c2ccc(F)c(Cl)c2)c2cncs2)CCN(c2ncnc3[nH]ccc23)CC1,0.6234
Cn1c(CC(=O)NC2CCCc3ccc(F)cc32)nc(N2CCOCC2)cc1=O,0.6027
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)nc2)cc1CC(F)(F)F,0.6757
Nc1cc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)ncn1,0.9683
NCCNC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,0.7
NC(CC(=O)N1CCN(c2ncnc3ccccc23)CC1)Cc1cc(F)cc(F)c1,0.6
CC(=O)c1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C2CC2)cc1F,0.6111
Cc1nsc(-c2ccc3nc(-c4ccc(C5(N)CCC5)cc4)c(-c4ccccc4)n3c2)n1,0.6552
Nc1ncnc(N2CCC(c3nc(-c4cccc(F)c4)cn3CCN3CCCC3)CC2)c1Br,1
O=C(NCc1c[nH]cn1)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,0.6212
NC(=O)c1cccc2c(NC(CN3CCC3)c3ccc(F)cc3)nc(F)nc12,0.7931
Nc1ncnc(N2CCC(c3nc(-c4ccccc4F)cn3CCN3CCC3)CC2)c1Br,0.7313
Cn1ncc(Br)c1-c1cc(C(=O)NC2CNCCC2c2ccccc2Cl)oc1Cl,0.7143
COc1ccc(C(NC(=O)c2ccc(Cl)c(Cl)c2)C2CCNCC2)cc1F,0.6061
O=C(NC(c1cccc(Cl)c1)C1CCNC1)c1ccncc1,0.6667
CNC(COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1)c1ccc(F)cc1,0.6308
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,1
Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,0.9697
NC1(C(=O)NCc2cc(C(F)(F)F)ccc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,0.6667
Cc1c(C#N)nn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1C,0.7321
CCN(CC)Cc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,0.661
CCC(NC(=O)Cc1nc(N2CCOCC2)cc(=O)n1C)c1ccc(F)c(Br)c1,0.7015
NC(=O)CCC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)C(=O)NC1CCCC1,0.6184
Cn1ncc(Br)c1-c1nnc(C(=O)NC2CNCCC2c2ccccc2)o1,0.6197
O=C(NCC(Cc1ccc(F)c(F)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1)c1ccc(F)cc1,0.7015
NC1(c2ccc(-c3nc4n(c3-c3ccsc3)COc3cnc(Cl)cc3-4)cc2)CC1,0.6615
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1ccc(Cl)c(-n2cnc(C3CC3)c2)c1,0.6709
NC(=O)c1cccc2c(NC(CN3CC(F)C3)c3cccc(F)c3)ncnc12,0.8033
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ncc(Cl)nc3-4)cc2)CCC1,0.6774
Cn1ncc(Br)c1-c1oc(C(=O)NC2CCNCC2)cc1Br,0.6562
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccc(Cl)cc1)N1CCc2c(-c3ccncc3)cccc21,0.6533
O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Br)cc2)CCNCC1,1
CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,1
Cn1c(CC(=O)Nc2ccc(N3CCCC3)nc2)nc(N2CCOCC2)cc1=O,0.6719
Cn1c(CC(=O)N2CCN(c3ccccn3)CC2)nc(N2CCOCC2)cc1=O,0.619
NC(=O)Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2cc(C(F)(F)F)ncn2)CC1,0.6316
CC1CN(c2cc(=O)[nH]c(CC(=O)NC3CCOc4c3ccc(F)c4F)n2)CCO1,0.6389
O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1Cl,0.6029
CN(C)C(=O)n1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.6582
Nc1cc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCC3)CC2)ncn1,0.8281
Cn1c(CC(=O)c2ccc(Br)cc2)nc(N2CCOCC2)cc1=O,0.6129
NC1(c2ccc(-c3nc4cc(Cl)ccn4c3-c3ccccc3)cc2)CCC1,0.7647
NC(COc1cncc(-c2ccc3c(c2)NC(=O)C3)c1)Cc1ccc(F)cc1F,0.6
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)s2)c2ccncc21,0.6835
Cn1ncc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)n1,0.6154
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccc(Cl)cc1)Nc1ccc(F)c(F)c1F,0.6119
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4cc(N)ncn4)CC3)n2)ccc1Cl,0.7313
Cn1ncc(Br)c1-c1nc(C(=O)NC2CNCCC2c2cccc(F)c2)no1,0.7027
CC(=O)c1cc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cnc1C,0.6765
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)cc2Cl)cc1Br,0.6267
Cn1ncc(F)c1-c1cnc(Cl)c(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c1,0.6806
NC(Cc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ncnc3ccc(C(F)(F)F)cc23)CC1,0.8214
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Br)cc1,0.8305
O=C(NCC(Cc1ccc(F)c(F)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1)c1ccc(Cl)cc1,0.6912
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNC1)c1cnc(Cl)cn1,0.6094
N#Cc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,0.7308
CCn1cc(-c2ccnc(Cl)c2)nc1C1CCN(c2ncnc(N)c2NC(N)=O)CC1,0.6076
Nc1ncnc(N2CCC(c3nc(-c4ccc(OC(F)F)nc4)cn3CCN3CCC3)CC2)c1Br,0.7083
NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3cccc(F)c3)n2c1,0.7895
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)c1ccc(F)c(F)c1,0.6056
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(-c2cccc(F)n2)c1,0.746
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)n3)cn2CCNC)CC1,0.6623
NC(=O)c1nn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2nc1N,0.6833
Cn1c(CC(=O)N2c3ccccc3NC(=O)C2(C)C)nc(N2CCOCC2)cc1=O,0.6212
Cn1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)n1,0.7042
CCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncccc2C(N)=O)CC1,0.6026
Cc1ncc(-c2cc(C(=O)NC3CNCCC3c3cccc(F)c3)no2)cn1,0.6197
NC1(C(=O)NCc2cccc(Cl)c2)CCN(c2ncnc3[nH]ccc23)C1,0.7258
N#Cc1c[nH]c2ncnc(N3CCN(C(=O)C(N)Cc4ccc(Cl)cc4)CC3)c12,0.7833
Nc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c(F)ccc(F)c4F)c3)cc12,0.7213
NC(Cc1ccc(Cl)c(F)c1)C(=O)N1CCN(c2ncnc3cccc(F)c23)CC1,0.6615
CC1CCC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cc(C(N)=O)ccc3-4)cc2)C1,0.7571
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1ccc(N2CCCC2)nc1,0.6119
NC1(C(=O)NC(=O)c2ccc(F)c(F)c2Cl)CCN(c2ncnc3[nH]ccc23)CC1,0.6061
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3ccc(F)c(F)c3)cn2)s1,0.7313
Cn1ncc(Cl)c1-c1cc(C(=O)NCc2ccc(F)cc2Cl)oc1Cl,0.6029
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1cc(-c2csnn2)c(Cl)o1,0.6486
CNC(=O)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2cc(N)ncn2)CC1,0.7333
Cn1cc(N2CCOCC2)nc1CC(=O)Nc1cccc(Cl)c1,0.629
Cn1nc(-c2ccc(F)c(F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.6143
Fc1cnc(N2CCC(c3nc(-c4cccc(Br)c4)cn3CCN3CCC3)CC2)nc1,0.6027
Nc1ncnc(N2CCC(c3nc(-c4cccc(Cl)c4Cl)cn3CCN3CCCC3)CC2)c1C(=O)c1c(F)cccc1F,0.6506
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(C)c(F)c3)cn2CCN2CCCC2)CC1,0.8824
Cn1c(CC(=O)N2CCc3c(F)cccc32)nc(N2CCOCC2)c1Oc1ccc(F)cc1F,0.6389
N#Cc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4F)CC3)n2)ccc1F,0.7639
Cn1c(CC(=O)N2CCc3c(Cl)cccc32)nc(N2CCOC3CCCCC32)cc1=O,0.6957
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1-c1ccc(F)cc1F,0.7869
O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1,1
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccc(F)cc1)N1c2ccccc2CC1c1ccccc1,0.6575
NC1(C(=O)NCc2cnc(OCC(F)(F)F)c(F)c2)CCN(c2ncnc3[nH]ccc23)CC1,0.6286
COc1cc(CNC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)ccc1F,0.6232
CCn1cc(C(=O)NC(c2ccc(Cl)c(Cl)c2)C2CCNC2)cn1,0.6029
CN1CCN(C(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)c2ccccc21,0.7719
Cc1nc(N)nc2c1cc(-c1ccn(C)c1)c(=O)n2C1CCC(OCO)CC1,0.7121
O=C(NCC1(C(=O)NCc2cc(F)cc(F)c2)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,0.6286
O=C(O)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7455
O=C(NC(Cc1ccc(Br)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1)c1ccc(Br)cc1,0.7288
Cc1nc2ccc(-c3cncc(OCC(N)Cc4ccc(F)cc4F)c3)cn2c1Cl,0.6056
Cc1cc(C(=O)NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc(C)c1Cl,0.6
O=C(NC1CNCCC1c1ccc(F)c(F)c1)c1ccc2cnc(Cl)cc2c1,0.6
Nc1ccc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(F)cc4)CC3)c2c1,0.8246
Nc1ncnc(N2CCC(c3nc(-c4ccnc(F)c4)cn3CCN3CCC3)CC2)c1C=O,0.76
CC(=O)c1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)cc1,0.75
Cn1sc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)nc2)cc1=O,0.7101
Cn1c(CC(=O)Nc2ccc(F)c(C3CC3)c2)nc(N2CCOCC2)c(F)c1=O,0.7424
Cc1c(CC(N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)on(C)c1=O,0.6667
Cn1cc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)nc2)cn1,0.7576
NC1(c2ccc(-c3nc4c(CO)nccn4c3-c3ccccc3)cc2)CCC1,0.6545
NC(=O)CC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1cccc(F)c1,0.6912
NC(Cc1ccc(F)cc1)C(=O)N1CCN(c2ncnc3cccc(Br)c23)CC1,0.6562
CNCC(Nc1ncnc2c(C(N)=O)cc(F)cc12)c1cc(F)cc(F)c1,0.6842
O=C(Cc1c(F)cccc1F)NCCc1nc(N2CCOCC2)cc(=O)[nH]1,0.6308
NC(=O)c1cccnc1N1CCC(c2nc(-c3ccc(F)c(Cl)c3)cn2CCN2CCC2)CC1,0.7273
Cn1nccc1-c1cc(C(=O)NC2CNCCC2c2ccc(F)cc2)cc(Cl)c1F,0.6912
N#CCCn1cc(-c2ccc(F)c(C(F)F)c2)nc1C1CCN(c2ncnc(N)c2Br)CC1,0.6667
NC(COc1cncc(-c2cnc(Cl)c(NC=O)c2)c1)Cc1c[nH]c2ccccc12,0.6479
Cc1n[nH]c2ccc(-c3cnc(OCC(N)Cc4cccc(F)c4)cc3Cl)cc12,0.7015
NC(=O)COc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)ccc1F,0.7467
CCCOc1cccc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(Cl)cc4)CC3)c12,0.75
CC1SCc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(-c5nc(=O)ss5)cc4)CC3)c21,0.7463
Cc1nnc(CNC(=O)c2cc(Br)c(-c3ccnc4[nH]ccc34)s2)s1,0.6119
NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,0.746
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(F)cc3-4)nc2)CC1,0.6377
Cc1c(Cl)c(-c2ccc(C(=O)NC3CNCCC3c3ccc(F)cc3)c(Cl)c2)nn1C,0.625
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1cnccc1C(F)(F)F,0.6406
CNC(=O)CCCn1cc(-c2ccc(F)c(F)c2)nc1C1CCN(c2cc(N)ncn2)CC1,0.6944
CNC(=O)c1cnn(C)c1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN2CCCC2)CC1,0.6145
NCCNC(=O)C1(N)CCN(c2ncnc3[nH]cc(Cl)c23)CC1,0.619
Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(Cl)c3)cn2CCN(C)C)CC1,0.7162
NC(=O)CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1Cl,0.7538
CC1CCc2ncnc(N3CCN(C(=O)C(CC(=O)NC(=O)C4CC4)c4ccc(Cl)cc4)CC3)c21,0.7206
CC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccc(F)c(F)c1,0.6232
Nc1cc(N2CCC(c3nc(-c4cccc(F)c4)cn3CCN3CCC3)CC2)ncn1,0.7692
CNC(=O)C1(N)CCN(c2ncnc3[nH]cc(Cl)c23)CC1,0.6897
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)CCc4ccc(F)cc4)c3)cc2s1,0.7258
Cn1ncc(Br)c1-c1nc(Cl)c(C(=O)NC2CNCCC2c2cccc(F)c2)s1,0.7067
CNCC(Nc1ncnc2c(C(N)=O)ccnc12)c1ccc(F)c(Cl)c1,0.8475
Cn1c(CC(=O)N2CCN(c3ccc(F)c(F)c3)CC2)nc(N2CCOCC2)cc1=O,0.6154
NC1(C(=O)NCc2cc(O)ccc2F)CCN(c2ncnc3[nH]ccc23)CC1,0.6935
Cc1c(-c2cc(C(=O)NC(CN)Cc3cccc(F)c3)c(F)cc2Cl)cnn1C,0.6027
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccc(Br)cc1)N1CCc2cc(Cl)ccc21,0.6866
NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3nc(C(F)(F)F)ncc3-4)cc2)CCC1,0.7097
COc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Cl)CC3)n2)cc1F,0.8
CC(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.7857
NC(COc1cncc(-c2ccc3c(c2)C(=O)N3)c1)Cc1ccc(F)cc1,0.6087
Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4ccc(F)c(F)c4F)c3)cc12,0.7705
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1ccccc1)NC1CCCc2ccccc21,0.6
O=C(Cc1nc(N2CCOCC2)cc(=O)n1C1CCCC1)Nc1ccc(F)cc1F,0.6212
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(C(F)F)cn1,0.8026
NC(=O)c1cc2n(n1)CCOc1cc(C(=O)NC3CNCCC3c3ccc(F)cc3)ccc1-2,0.6622
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3cccc(F)c3)s2)c2c(F)cccc21,0.6849
COc1ncccc1C(N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1,0.6212
NC1(c2ccc(-c3nc4n(c3-c3ccncc3)COc3nccnc3-4)cc2)CC1,0.6667
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4ccc(Cl)cc4)c3)cc12,0.8276
CC(C)c1c(N)ncnc1N1CCC(c2nc(-c3cccc(C#N)c3)cn2CCN2CCC2)CC1,0.675
Cc1ncc(-c2ccc(C(=O)NC3CNCCC3c3ccccc3)cc2F)n1C,0.6143
CCCCCCCCCCNC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,0.6
CNCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2Cl)CC1,0.8
O=C(Cc1nc(N2CCOCC2)cc(=O)n1-c1cccc(F)c1)Nc1ccc(F)cc1F,0.6119
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(F)cc4Cl)c3)cc12,0.85
N#Cc1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC3)cc2)c1-c1ccccc1,0.8095
O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1cnsn1,0.6061
Cn1ncc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)c1-c1cccnc1,0.6438
Cc1ccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)c(C)c1,0.6364
CNC(Cc1ccc(C#N)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,0.6
NC1(C(=O)Nc2ccc(F)cc2)CCN(c2ncnc3[nH]cc(Cl)c23)CC1,0.6154
CC(Cc1ccc(Br)cc1)NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,0.7705
Fc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)cc1,1
Cn1c(CCC(=O)Nc2ccc(F)c(F)c2)nc(N2CCOCC2)cc1=O,0.6984
CC(=O)c1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(O)(C4CC4)C3)cc2)c1-c1ccccc1,0.7727
NC(Cc1c[nH]cn1)C(=O)N1CCN(c2ncnc3ccc(Br)cc23)CC1,0.6
Cn1nc(-c2ccc(C(=O)NC3CNCCC3c3ccccc3)s2)c2cc(F)ccc21,0.6154
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(N2CCCCC2)nc1,0.6885
Cn1c(CC(=O)NC2CCCc3c2ccc(F)c3Cl)nc(N2CCOCC2)cc1=O,0.6216
